,traj,step,speed,num_collisions,num_offroad_visits,action,intention,safety_score
570,14,10,29.99997606,0,0,0,Student,78
571,14,11,29.99999591,0,0,0,Student,78
572,14,12,29.9999993,0,0,0,Student,78
573,14,13,29.99999988,0,0,0,Student,78
574,14,14,29.99999998,0,0,0,Student,78
575,14,15,30.0,0,0,0,Student,78
576,14,16,30.0,0,0,0,Student,78
577,14,17,30.0,0,0,0,Student,78
578,14,18,30.0,0,1,0,Student,77
579,14,19,30.0,0,1,0,Student,77
580,14,20,30.0,0,1,0,Student,77
581,14,21,30.0,0,1,0,Student,77
582,14,22,30.0,0,1,0,Student,77
583,14,23,30.0,0,1,0,Student,77
584,14,24,30.0,0,1,0,Student,77
585,14,25,30.0,0,1,0,Student,77
586,14,26,30.0,0,1,0,Student,77
587,14,27,30.0,0,1,0,Student,77
588,14,28,30.0,0,1,0,Student,77
589,14,29,30.0,0,1,0,Student,77
590,14,30,30.0,0,1,0,Student,77
591,14,31,30.0,0,1,0,Student,77
592,14,32,30.0,0,1,0,Student,77
593,14,33,30.0,0,1,0,Student,77
594,14,34,30.0,0,1,0,Student,77
595,14,35,30.0,0,1,0,Student,77
596,14,36,30.0,0,1,0,Student,77
597,14,37,30.0,0,1,0,Student,77
598,14,38,30.0,0,1,0,Student,77
599,14,39,30.0,0,1,0,Student,77
600,15,0,25.0,0,0,0,Student,78
601,15,1,25.0,0,0,0,Student,78
602,15,2,25.0,0,0,0,Student,78
603,15,3,25.0,0,0,0,Student,78
604,15,4,25.0,0,0,0,Student,78
605,15,5,25.0,0,1,0,Student,77
606,15,6,28.26780292,0,1,0,Student,77
607,15,7,29.7039879,0,1,0,Student,77
608,15,8,29.94941501,0,1,0,Student,77
609,15,9,29.99135562,0,1,0,Student,77
610,15,10,29.99852278,0,1,0,Student,77
611,15,11,29.99974756,0,1,0,Student,77
612,15,12,29.99995686,0,1,0,Student,77
613,15,13,29.99999263,0,1,0,Student,77
614,15,14,29.99999874,0,1,0,Student,77
615,15,15,29.99999978,0,1,0,Student,77
616,15,16,29.99999996,0,1,0,Student,77
617,15,17,29.99999999,0,2,0,Student,76
618,15,18,30.0,0,2,0,Student,76
619,15,19,30.0,0,2,0,Student,76
620,15,20,30.0,0,2,0,Student,76
621,15,21,30.0,0,3,0,Student,75
622,15,22,30.0,0,3,0,Student,75
623,15,23,30.0,0,3,0,Student,75
624,15,24,30.0,0,3,0,Student,75
625,15,25,30.0,0,3,0,Student,75
626,15,26,30.0,0,3,0,Student,75
627,15,27,30.0,0,3,0,Student,75
628,15,28,30.0,0,3,0,Student,75
629,15,29,30.0,0,3,0,Student,75
630,15,30,30.0,0,3,0,Student,75
631,15,31,30.0,0,3,0,Student,75
632,15,32,30.0,0,3,0,Student,75
633,15,33,30.0,0,3,0,Student,75
634,15,34,30.0,0,3,0,Student,75
635,15,35,30.0,0,3,0,Student,75
636,15,36,30.0,0,3,0,Student,75
637,15,37,30.0,0,3,0,Student,75
638,15,38,30.0,0,3,0,Student,75
639,15,39,30.0,0,3,0,Student,75
640,16,0,25.0,0,0,0,Student,78
641,16,1,25.0,0,0,0,Student,78
642,16,2,25.0,0,0,0,Student,78
643,16,3,25.0,0,0,0,Student,78
644,16,4,25.0,0,0,0,Student,78
645,16,5,25.0,0,0,0,Student,78
646,16,6,25.0,0,0,0,Student,78
647,16,7,29.14555883,0,0,0,Student,78
648,16,8,29.85398606,0,0,0,Student,78
649,16,9,29.97504793,0,0,0,Student,78
650,16,10,29.99573599,0,0,0,Student,78
651,16,11,29.99927133,0,0,0,Student,78
652,16,12,29.99987548,0,0,0,Student,78
653,16,13,29.99997872,0,1,0,Student,77
654,16,14,29.99999636,0,1,0,Student,77
655,16,15,29.99999938,0,1,0,Student,77
656,16,16,29.99999989,0,1,0,Student,77
657,16,17,29.99999998,0,1,0,Student,77
658,16,18,30.0,0,1,0,Student,77
659,16,19,30.0,0,1,0,Student,77
660,16,20,30.0,0,1,0,Student,77
661,16,21,30.0,0,2,0,Student,76
662,16,22,30.0,0,2,0,Student,76
663,16,23,30.0,0,2,0,Student,76
664,16,24,30.0,0,2,0,Student,76
665,16,25,30.0,0,3,0,Student,75
666,16,26,30.0,0,3,0,Student,75
667,16,27,30.0,0,3,0,Student,75
668,16,28,30.0,0,3,0,Student,75
669,16,29,30.0,0,3,0,Student,75
670,16,30,30.0,0,3,0,Student,75
671,16,31,30.0,0,3,0,Student,75
672,16,32,30.0,0,3,0,Student,75
673,16,33,30.0,0,3,0,Student,75
674,16,34,30.0,0,3,0,Student,75
675,16,35,30.0,0,3,0,Student,75
676,16,36,30.0,0,3,0,Student,75
677,16,37,30.0,0,3,0,Student,75
678,16,38,30.0,0,3,0,Student,75
679,16,39,30.0,0,3,0,Student,75
680,17,0,25.0,0,0,0,Student,78
681,17,1,29.14555883,0,0,0,Student,78
682,17,2,29.85398606,0,0,0,Student,78
683,17,3,29.97504793,0,0,0,Student,78
684,17,4,29.99573599,0,0,0,Student,78
685,17,5,29.99927133,0,0,0,Student,78
686,17,6,29.99987548,0,0,0,Student,78
687,17,7,29.99997872,0,0,0,Student,78
688,17,8,29.99999636,0,1,0,Student,77
689,17,9,29.99999938,0,1,0,Student,77
690,17,10,29.99999989,0,1,0,Student,77
691,17,11,29.99999998,0,1,0,Student,77
692,17,12,30.0,0,1,0,Student,77
693,17,13,30.0,0,1,0,Student,77
694,17,14,30.0,0,1,0,Student,77
695,17,15,30.0,0,1,0,Student,77
696,17,16,30.0,0,1,0,Student,77
697,17,17,30.0,0,1,0,Student,77
698,17,18,30.0,0,1,0,Student,77
699,17,19,30.0,0,1,0,Student,77
700,17,20,30.0,1,1,0,Student,72
701,17,21,30.0,1,1,0,Student,72
702,17,22,30.0,1,1,0,Student,72
703,17,23,30.0,1,1,0,Student,72
704,17,24,30.0,1,1,0,Student,72
705,17,25,30.0,1,1,0,Student,72
706,17,26,30.0,1,1,0,Student,72
707,17,27,30.0,1,1,0,Student,72
708,17,28,30.0,1,1,0,Student,72
709,17,29,30.0,1,1,0,Student,72
710,17,30,30.0,1,1,0,Student,72
711,17,31,30.0,1,1,0,Student,72
712,17,32,30.0,1,1,0,Student,72
713,17,33,30.0,1,1,0,Student,72
714,17,34,30.0,1,2,0,Student,71
715,17,35,30.0,1,2,0,Student,71
716,17,36,30.0,1,2,0,Student,71
717,17,37,30.0,1,2,0,Student,71
718,17,38,30.0,1,2,0,Student,71
719,17,39,30.0,1,2,0,Student,71
720,18,0,25.0,0,0,0,Student,78
721,18,1,25.0,0,0,0,Student,78
722,18,2,25.0,0,0,0,Student,78
723,18,3,25.0,0,0,0,Student,78
724,18,4,25.0,0,0,0,Student,78
725,18,5,25.0,0,0,0,Student,78
726,18,6,25.0,0,0,0,Student,78
727,18,7,25.0,0,0,0,Student,78
728,18,8,25.0,0,0,0,Student,78
729,18,9,25.0,0,0,0,Student,78
730,18,10,25.0,0,0,0,Student,78
731,18,11,25.0,0,0,0,Student,78
732,18,12,25.0,0,0,0,Student,78
733,18,13,25.0,0,0,0,Student,78
734,18,14,25.0,0,0,0,Student,78
735,18,15,26.48834019,0,0,0,Student,78
736,18,16,29.39989865,0,0,0,Student,78
737,18,17,29.89744974,0,0,0,Student,78
738,18,18,29.98247537,0,0,0,Student,78
739,18,19,29.99700525,0,0,0,Student,78
740,18,20,29.99948823,0,0,0,Student,78
741,18,21,29.99991254,0,0,0,Student,78
742,18,22,29.99998505,0,0,0,Student,78
743,18,23,29.99999745,0,1,0,Student,77
744,18,24,29.99999956,0,1,0,Student,77
745,18,25,29.99999993,0,1,0,Student,77
746,18,26,29.99999999,0,1,0,Student,77
747,18,27,30.0,0,1,0,Student,77
748,18,28,30.0,0,2,0,Student,76
749,18,29,30.0,0,2,0,Student,76
750,18,30,30.0,0,2,0,Student,76
751,18,31,30.0,0,2,0,Student,76
752,18,32,30.0,0,2,0,Student,76
753,18,33,30.0,0,2,0,Student,76
754,18,34,30.0,0,2,0,Student,76
755,18,35,30.0,0,2,0,Student,76
756,18,36,30.0,0,2,0,Student,76
757,18,37,30.0,0,2,0,Student,76
758,18,38,30.0,0,3,0,Student,75
759,18,39,30.0,0,3,0,Student,75
760,19,0,25.0,0,0,0,Student,78
761,19,1,25.0,0,0,0,Student,78
762,19,2,27.53364908,0,0,0,Student,78
763,19,3,29.57852965,0,0,0,Student,78
764,19,4,29.92797568,0,0,0,Student,78
765,19,5,29.98769189,0,0,0,Student,78
766,19,6,29.99789669,0,0,0,Student,78
767,19,7,29.99964057,0,0,0,Student,78
768,19,8,29.99993858,0,0,0,Student,78
769,19,9,29.9999895,0,0,0,Student,78
770,19,10,29.99999821,0,0,0,Student,78
771,19,11,29.99999969,0,0,0,Student,78
772,19,12,29.99999995,0,0,0,Student,78
773,19,13,29.99999999,0,1,0,Student,77
774,19,14,30.0,0,1,0,Student,77
775,19,15,30.0,0,1,0,Student,77
776,19,16,30.0,0,1,0,Student,77
777,19,17,30.0,0,1,0,Student,77
778,19,18,30.0,0,1,0,Student,77
779,19,19,30.0,0,1,0,Student,77
780,19,20,30.0,0,1,0,Student,77
781,19,21,30.0,0,1,0,Student,77
782,19,22,30.0,0,1,0,Student,77
783,19,23,30.0,0,1,0,Student,77
784,19,24,30.0,0,1,0,Student,77
785,19,25,30.0,0,1,0,Student,77
786,19,26,30.0,0,1,0,Student,77
787,19,27,30.0,0,1,0,Student,77
788,19,28,30.0,0,1,0,Student,77
789,19,29,30.0,0,1,0,Student,77
790,19,30,30.0,0,1,0,Student,77
791,19,31,30.0,0,1,0,Student,77
792,19,32,30.0,0,1,0,Student,77
793,19,33,30.0,0,1,0,Student,77
794,19,34,30.0,0,2,0,Student,76
795,19,35,30.0,0,2,0,Student,76
796,19,36,30.0,0,2,0,Student,76
797,19,37,30.0,0,2,0,Student,76
798,19,38,30.0,0,3,0,Student,75
799,19,39,30.0,0,3,0,Student,75
800,20,0,25.0,0,0,0,Demolition,78
801,20,1,25.0,0,0,0,Demolition,78
802,20,2,25.0,0,0,0,Demolition,78
803,20,3,25.0,1,0,0,Demolition,73
804,20,4,26.87852462,1,0,0,Demolition,73
805,20,5,29.46657658,1,0,0,Demolition,73
806,20,6,29.90884421,1,0,0,Demolition,73
807,20,7,29.98442255,2,0,0,Demolition,68
808,20,8,29.997338,3,0,0,Demolition,64
809,20,9,29.99954509,3,0,0,Demolition,64
810,20,10,29.99992226,3,0,0,Demolition,64
811,20,11,29.99998672,3,0,0,Demolition,64
812,20,12,29.99999773,3,0,0,Demolition,64
813,20,13,29.99999961,3,0,0,Demolition,64
814,20,14,29.99999993,4,0,0,Demolition,60
815,20,15,29.99999999,4,0,0,Demolition,60
816,20,16,30.0,4,0,0,Demolition,60
817,20,17,30.0,4,0,0,Demolition,60
818,20,18,30.0,4,0,0,Demolition,60
819,20,19,30.0,4,0,0,Demolition,60
820,20,20,30.0,4,0,0,Demolition,60
821,20,21,30.0,4,0,0,Demolition,60
822,20,22,30.0,4,0,0,Demolition,60
823,20,23,30.0,4,0,0,Demolition,60
824,20,24,30.0,5,0,0,Demolition,54
825,20,25,30.0,6,0,0,Demolition,49
826,20,26,30.0,6,0,0,Demolition,49
827,20,27,30.0,6,0,0,Demolition,49
828,20,28,30.0,6,0,0,Demolition,49
829,20,29,30.0,6,0,0,Demolition,49
830,20,30,30.0,6,0,0,Demolition,49
831,20,31,30.0,7,0,0,Demolition,42
832,20,32,30.0,7,0,0,Demolition,42
833,20,33,30.0,7,0,0,Demolition,42
834,20,34,30.0,7,0,0,Demolition,42
835,20,35,30.0,7,0,0,Demolition,42
836,20,36,30.0,7,0,0,Demolition,42
837,20,37,30.0,7,0,0,Demolition,42
838,20,38,30.0,7,0,0,Demolition,42
839,20,39,30.0,8,0,0,Demolition,36
840,21,0,25.0,0,0,0,Demolition,78
841,21,1,25.0,0,0,0,Demolition,78
842,21,2,25.0,0,0,0,Demolition,78
843,21,3,25.0,1,0,0,Demolition,73
844,21,4,25.0,1,0,0,Demolition,73
845,21,5,25.0,1,0,0,Demolition,73
846,21,6,25.0,1,0,0,Demolition,73
847,21,7,28.26780292,1,0,0,Demolition,73
848,21,8,29.7039879,1,0,0,Demolition,73
849,21,9,29.94941501,1,0,0,Demolition,73
850,21,10,29.99135562,1,0,0,Demolition,73
851,21,11,29.99852278,2,0,0,Demolition,68
852,21,12,29.99974756,3,0,0,Demolition,64
853,21,13,29.99995686,3,0,0,Demolition,64
854,21,14,29.99999263,3,0,0,Demolition,64
855,21,15,29.99999874,3,0,0,Demolition,64
856,21,16,29.99999978,3,0,0,Demolition,64
857,21,17,29.99999996,3,0,0,Demolition,64
858,21,18,29.99999999,4,0,0,Demolition,60
859,21,19,30.0,4,0,0,Demolition,60
860,21,20,30.0,4,0,0,Demolition,60
861,21,21,30.0,5,0,0,Demolition,54
862,21,22,30.0,5,0,0,Demolition,54
863,21,23,30.0,5,0,0,Demolition,54
864,21,24,30.0,5,0,0,Demolition,54
865,21,25,30.0,5,0,0,Demolition,54
866,21,26,30.0,5,0,0,Demolition,54
867,21,27,30.0,6,0,0,Demolition,49
868,21,28,30.0,6,0,0,Demolition,49
869,21,29,30.0,6,0,0,Demolition,49
870,21,30,30.0,7,0,0,Demolition,42
871,21,31,30.0,7,0,0,Demolition,42
872,21,32,30.0,7,0,0,Demolition,42
873,21,33,30.0,7,0,0,Demolition,42
874,21,34,30.0,7,1,0,Demolition,41
875,21,35,30.0,7,1,0,Demolition,41
876,21,36,30.0,7,1,0,Demolition,41
877,21,37,30.0,7,1,0,Demolition,41
878,21,38,30.0,7,1,0,Demolition,41
879,21,39,30.0,7,1,0,Demolition,41
880,22,0,25.0,0,0,0,Demolition,78
881,22,1,25.0,0,0,0,Demolition,78
882,22,2,29.14555883,0,0,0,Demolition,78
883,22,3,29.85398606,0,0,0,Demolition,78
884,22,4,29.97504793,1,0,0,Demolition,73
885,22,5,29.99573599,1,0,0,Demolition,73
886,22,6,29.99927133,1,0,0,Demolition,73
887,22,7,29.99987548,1,0,0,Demolition,73
888,22,8,29.99997872,1,0,0,Demolition,73
889,22,9,29.99999636,1,0,0,Demolition,73
890,22,10,29.99999938,1,0,0,Demolition,73
891,22,11,29.99999989,1,0,0,Demolition,73
892,22,12,29.99999998,1,0,0,Demolition,73
893,22,13,30.0,1,0,0,Demolition,73
894,22,14,30.0,2,0,0,Demolition,68
895,22,15,30.0,3,0,0,Demolition,64
896,22,16,30.0,3,0,0,Demolition,64
897,22,17,30.0,3,0,0,Demolition,64
898,22,18,30.0,3,0,0,Demolition,64
899,22,19,30.0,3,0,0,Demolition,64
900,22,20,30.0,3,0,0,Demolition,64
901,22,21,30.0,4,0,0,Demolition,60
902,22,22,30.0,5,0,0,Demolition,54
903,22,23,30.0,5,0,0,Demolition,54
904,22,24,30.0,5,0,0,Demolition,54
905,22,25,30.0,5,0,0,Demolition,54
906,22,26,30.0,5,0,0,Demolition,54
907,22,27,30.0,5,0,0,Demolition,54
908,22,28,30.0,5,0,0,Demolition,54
909,22,29,30.0,6,0,0,Demolition,49
910,22,30,30.0,7,0,0,Demolition,42
911,22,31,30.0,8,0,0,Demolition,36
912,22,32,30.0,8,0,0,Demolition,36
913,22,33,30.0,8,0,0,Demolition,36
914,22,34,30.0,8,0,0,Demolition,36
915,22,35,30.0,8,0,0,Demolition,36
916,22,36,30.0,8,0,0,Demolition,36
917,22,37,30.0,8,0,0,Demolition,36
918,22,38,30.0,8,0,0,Demolition,36
919,22,39,30.0,8,0,0,Demolition,36
920,23,0,25.0,0,0,0,Demolition,78
921,23,1,25.0,0,0,0,Demolition,78
922,23,2,28.05127828,0,0,0,Demolition,78
923,23,3,29.66698639,0,0,0,Demolition,78
924,23,4,29.94309189,0,0,0,Demolition,78
925,23,5,29.99027507,1,0,0,Demolition,73
926,23,6,29.99833812,2,0,0,Demolition,68
927,23,7,29.99971601,2,0,0,Demolition,68
928,23,8,29.99995147,2,0,0,Demolition,68
929,23,9,29.99999171,2,0,0,Demolition,68
930,23,10,29.99999858,2,0,0,Demolition,68
931,23,11,29.99999976,2,0,0,Demolition,68
932,23,12,29.99999996,2,0,0,Demolition,68
933,23,13,29.99999999,2,0,0,Demolition,68
934,23,14,30.0,3,0,0,Demolition,64
935,23,15,30.0,3,0,0,Demolition,64
936,23,16,30.0,3,0,0,Demolition,64
937,23,17,30.0,4,0,0,Demolition,60
938,23,18,30.0,5,0,0,Demolition,54
939,23,19,30.0,5,0,0,Demolition,54
940,23,20,30.0,5,0,0,Demolition,54
941,23,21,30.0,5,0,0,Demolition,54
942,23,22,30.0,5,0,0,Demolition,54
943,23,23,30.0,6,0,0,Demolition,49
944,23,24,30.0,6,0,0,Demolition,49
945,23,25,30.0,6,0,0,Demolition,49
946,23,26,30.0,6,0,0,Demolition,49
947,23,27,30.0,6,0,0,Demolition,49
948,23,28,30.0,7,0,0,Demolition,42
949,23,29,30.0,7,0,0,Demolition,42
950,23,30,30.0,7,0,0,Demolition,42
951,23,31,30.0,8,0,0,Demolition,36
952,23,32,30.0,8,0,0,Demolition,36
953,23,33,30.0,8,0,0,Demolition,36
954,23,34,30.0,8,0,0,Demolition,36
955,23,35,30.0,8,0,0,Demolition,36
956,23,36,30.0,8,0,0,Demolition,36
957,23,37,30.0,9,0,0,Demolition,30
958,23,38,30.0,9,0,0,Demolition,30
959,23,39,30.0,9,0,0,Demolition,30
960,24,0,25.0,0,1,0,Demolition,77
961,24,1,25.0,0,2,0,Demolition,76
962,24,2,25.0,0,2,0,Demolition,76
963,24,3,25.0,0,2,0,Demolition,76
964,24,4,25.0,1,2,0,Demolition,71
965,24,5,25.0,1,2,0,Demolition,71
966,24,6,25.0,1,2,0,Demolition,71
967,24,7,25.0,1,2,0,Demolition,71
968,24,8,29.14555883,1,2,0,Demolition,71
969,24,9,29.85398606,1,2,0,Demolition,71
970,24,10,29.97504793,2,2,0,Demolition,66
971,24,11,29.99573599,2,2,0,Demolition,66
972,24,12,29.99927133,2,2,0,Demolition,66
973,24,13,29.99987548,2,2,0,Demolition,66
974,24,14,29.99997872,2,2,0,Demolition,66
975,24,15,29.99999636,2,2,0,Demolition,66
976,24,16,29.99999938,3,2,0,Demolition,62
977,24,17,29.99999989,3,2,0,Demolition,62
978,24,18,29.99999998,3,2,0,Demolition,62
979,24,19,30.0,3,2,0,Demolition,62
980,24,20,30.0,3,2,0,Demolition,62
981,24,21,30.0,3,2,0,Demolition,62
982,24,22,30.0,3,2,0,Demolition,62
983,24,23,30.0,4,2,0,Demolition,58
984,24,24,30.0,5,2,0,Demolition,52
985,24,25,30.0,5,2,0,Demolition,52
986,24,26,30.0,5,2,0,Demolition,52
987,24,27,30.0,5,2,0,Demolition,52
988,24,28,30.0,5,2,0,Demolition,52
989,24,29,30.0,5,2,0,Demolition,52
990,24,30,30.0,6,2,0,Demolition,47
991,24,31,30.0,7,2,0,Demolition,40
992,24,32,30.0,7,2,0,Demolition,40
993,24,33,30.0,7,2,0,Demolition,40
994,24,34,30.0,7,2,0,Demolition,40
995,24,35,30.0,7,2,0,Demolition,40
996,24,36,30.0,7,2,0,Demolition,40
997,24,37,30.0,7,2,0,Demolition,40
998,24,38,30.0,8,2,0,Demolition,34
999,24,39,30.0,8,2,0,Demolition,34
1000,25,0,25.0,0,0,0,Demolition,78
1001,25,1,29.14555883,0,0,0,Demolition,78
1002,25,2,29.85398606,0,0,0,Demolition,78
1003,25,3,29.97504793,0,0,0,Demolition,78
1004,25,4,29.99573599,0,0,0,Demolition,78
1005,25,5,29.99927133,1,0,0,Demolition,73
1006,25,6,29.99987548,1,0,0,Demolition,73
1007,25,7,29.99997872,2,0,0,Demolition,68
1008,25,8,29.99999636,2,0,0,Demolition,68
1009,25,9,29.99999938,2,0,0,Demolition,68
1010,25,10,29.99999989,2,0,0,Demolition,68
1011,25,11,29.99999998,2,0,0,Demolition,68
1012,25,12,30.0,3,0,0,Demolition,64
1013,25,13,30.0,4,0,0,Demolition,60
1014,25,14,30.0,4,0,0,Demolition,60
1015,25,15,30.0,4,0,0,Demolition,60
1016,25,16,30.0,4,0,0,Demolition,60
1017,25,17,30.0,4,0,0,Demolition,60
1018,25,18,30.0,4,0,0,Demolition,60
1019,25,19,30.0,4,0,0,Demolition,60
1020,25,20,30.0,5,0,0,Demolition,54
1021,25,21,30.0,6,0,0,Demolition,49
1022,25,22,30.0,7,0,0,Demolition,42
1023,25,23,30.0,7,0,0,Demolition,42
1024,25,24,30.0,7,0,0,Demolition,42
1025,25,25,30.0,7,0,0,Demolition,42
1026,25,26,30.0,7,0,0,Demolition,42
1027,25,27,30.0,7,0,0,Demolition,42
1028,25,28,30.0,7,0,0,Demolition,42
1029,25,29,30.0,7,0,0,Demolition,42
1030,25,30,30.0,8,0,0,Demolition,36
1031,25,31,30.0,8,0,0,Demolition,36
1032,25,32,30.0,9,0,0,Demolition,30
1033,25,33,30.0,9,0,0,Demolition,30
1034,25,34,30.0,9,0,0,Demolition,30
1035,25,35,30.0,9,0,0,Demolition,30
1036,25,36,30.0,9,0,0,Demolition,30
1037,25,37,30.0,9,0,0,Demolition,30
1038,25,38,30.0,9,0,0,Demolition,30
1039,25,39,30.0,10,0,0,Demolition,23
1040,26,0,25.0,0,1,0,Demolition,77
1041,26,1,25.0,0,1,0,Demolition,77
1042,26,2,25.0,0,1,0,Demolition,77
1043,26,3,25.0,0,1,0,Demolition,77
1044,26,4,25.0,0,1,0,Demolition,77
1045,26,5,25.0,0,1,0,Demolition,77
1046,26,6,25.0,0,1,0,Demolition,77
1047,26,7,25.0,0,1,0,Demolition,77
1048,26,8,25.0,0,1,0,Demolition,77
1049,26,9,25.0,0,1,0,Demolition,77
1050,26,10,27.22535521,0,1,0,Demolition,77
1051,26,11,29.52584585,0,1,0,Demolition,77
1052,26,12,29.91897263,0,1,0,Demolition,77
1053,26,13,29.98615338,0,1,0,Demolition,77
1054,26,14,29.99763377,0,1,0,Demolition,77
1055,26,15,29.99959564,0,1,0,Demolition,77
1056,26,16,29.9999309,0,1,0,Demolition,77
1057,26,17,29.99998819,1,1,0,Demolition,72
1058,26,18,29.99999798,1,1,0,Demolition,72
1059,26,19,29.99999966,1,1,0,Demolition,72
1060,26,20,29.99999994,1,1,0,Demolition,72
1061,26,21,29.99999999,1,1,0,Demolition,72
1062,26,22,30.0,1,1,0,Demolition,72
1063,26,23,30.0,1,1,0,Demolition,72
1064,26,24,30.0,2,1,0,Demolition,67
1065,26,25,30.0,3,1,0,Demolition,63
1066,26,26,30.0,3,1,0,Demolition,63
1067,26,27,30.0,3,1,0,Demolition,63
1068,26,28,30.0,3,1,0,Demolition,63
1069,26,29,30.0,3,1,0,Demolition,63
1070,26,30,30.0,3,1,0,Demolition,63
1071,26,31,30.0,4,1,0,Demolition,59
1072,26,32,30.0,5,1,0,Demolition,53
